url,name,maps_link,address,search_urls,phone_number
https://dutchie.com/dispensary/mountain-medicinals1/info,Mountain Medicinals,https://www.google.com/maps?q=2313%20Colorado%20Blvd%2C%20Idaho%20Springs%2C%20CO%2080452,"2313 Colorado Blvd  Idaho Springs, CO","https://www.google.com/search?q=Mountain+Medicinals+2313+Colorado+Blvd++Idaho+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/bud-barn-med/info,Bud Barn Med,https://www.google.com/maps?q=101%20Bridge%20St%2C%20Hotchkiss%2C%20CO%2081419,"101 Bridge St  Hotchkiss, CO","https://www.google.com/search?q=Bud+Barn+Med+101+Bridge+St++Hotchkiss,+CO+phone+number",N/A
https://dutchie.com/dispensary/igadi-idaho-springs1/info,Igadi (Idaho Springs),https://www.google.com/maps?q=2818%20Colorado%20Blvd%2C%20Idaho%20Springs%2C%20CO%2080452,"2818 Colorado Blvd  Idaho Springs, CO","https://www.google.com/search?q=Igadi+(Idaho+Springs)+2818+Colorado+Blvd++Idaho+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/native-roots-grand-junction-recreational/info,Native Roots Grand Junction,https://www.google.com/maps?q=683%20Horizon%20Dr%2C%20suite%20110%2C%20Grand%20Junction%2C%20CO%2081506,"683 Horizon Dr suite 110 Grand Junction, CO","https://www.google.com/search?q=Native+Roots+Grand+Junction+683+Horizon+Dr+suite+110+Grand+Junction,+CO+phone+number",N/A
https://dutchie.com/dispensary/colorado-weedery-grand-junction/info,Colorado Weedery - Grand Junction,https://www.google.com/maps?q=879%20Struthers%20Ave%2C%20a%2C%20Grand%20Junction%2C%20CO%2081501,"879 Struthers Ave a Grand Junction, CO","https://www.google.com/search?q=Colorado+Weedery+-+Grand+Junction+879+Struthers+Ave+a+Grand+Junction,+CO+phone+number",N/A
https://dutchie.com/dispensary/colorado-alternative-health-care/info,Colorado Alternative Health Care,https://www.google.com/maps?q=125%20Peach%20Ave%2C%20b%2C%20Clifton%2C%20CO%2081520,"125 Peach Ave b Clifton, CO","https://www.google.com/search?q=Colorado+Alternative+Health+Care+125+Peach+Ave+b+Clifton,+CO+phone+number",N/A
https://dutchie.com/dispensary/colorado-weedery/info,Colorado Weedery,https://www.google.com/maps?q=125%20Peach%20Ave%2C%20Unit%20C%2C%20Palisade%2C%20CO%2081526,"125 Peach Ave Unit C Palisade, CO","https://www.google.com/search?q=Colorado+Weedery+125+Peach+Ave+Unit+C+Palisade,+CO+phone+number",N/A
https://dutchie.com/dispensary/lucky-me-grand-junction-rec/info,Lucky Me (Grand Junction - Rec),https://www.google.com/maps?q=2648%20Patterson%20Rd%2C%20Grand%20Junction%2C%20CO%2081506,"2648 Patterson Rd  Grand Junction, CO","https://www.google.com/search?q=Lucky+Me+(Grand+Junction+-+Rec)+2648+Patterson+Rd++Grand+Junction,+CO+phone+number",N/A
https://dutchie.com/dispensary/fire-flower/info,Fire Flower,https://www.google.com/maps?q=4490%20Bent%20Brothers%20Blvd%2C%20Colorado%20City%2C%20CO%2081019,"4490 Bent Brothers Blvd  Colorado City, CO","https://www.google.com/search?q=Fire+Flower+4490+Bent+Brothers+Blvd++Colorado+City,+CO+phone+number",N/A
https://dutchie.com/dispensary/igadi-central-city-recreational/info,Igadi (Central City),https://www.google.com/maps?q=171%20Lawrence%20St%2C%20Central%20City%2C%20CO%2080427,"171 Lawrence St  Central City, CO","https://www.google.com/search?q=Igadi+(Central+City)+171+Lawrence+St++Central+City,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-garage/info,The Garage,https://www.google.com/maps?q=545%20Colorado%20Ave%2C%20Grand%20Junction%2C%20CO%2081501,"545 Colorado Ave  Grand Junction, CO","https://www.google.com/search?q=The+Garage+545+Colorado+Ave++Grand+Junction,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-grand-junction-greenery/info,The Greenery - Grand Junction,https://www.google.com/maps?q=762%20Horizon%20Dr%2C%20Grand%20Junction%2C%20CO%2081506,"762 Horizon Dr  Grand Junction, CO","https://www.google.com/search?q=The+Greenery+-+Grand+Junction+762+Horizon+Dr++Grand+Junction,+CO+phone+number",N/A
https://dutchie.com/dispensary/native-roots-tejon/info,Gas & Grass Tejon,https://www.google.com/maps?q=1433%20S%20Tejon%20St%2C%20Colorado%20Springs%2C%20CO%2080905,"1433 S Tejon St  Colorado Springs, CO","https://www.google.com/search?q=Gas+&+Grass+Tejon+1433+S+Tejon+St++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-herb-shoppe-medical/info,The Herb Shoppe - Medical,https://www.google.com/maps?q=3020%20W%20Colorado%20Ave%2C%20Colorado%20Springs%2C%20CO%2080904,"3020 W Colorado Ave  Colorado Springs, CO","https://www.google.com/search?q=The+Herb+Shoppe+-+Medical+3020+W+Colorado+Ave++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/luxleaf/info,Lux Leaf,https://www.google.com/maps?q=2222%20W%20Colorado%20Ave%2C%20Colorado%20Springs%2C%20CO%2080904,"2222 W Colorado Ave  Colorado Springs, CO","https://www.google.com/search?q=Lux+Leaf+2222+W+Colorado+Ave++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/native-roots-uintah/info,Gas & Grass Uintah,https://www.google.com/maps?q=1705%20W%20Uintah%20St%2C%20Colorado%20Springs%2C%20CO%2080904,"1705 W Uintah St  Colorado Springs, CO","https://www.google.com/search?q=Gas+&+Grass+Uintah+1705+W+Uintah+St++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/native-roots-academy/info,Gas & Grass Academy,https://www.google.com/maps?q=1003%20N%20Academy%20Blvd%2C%20Colorado%20Springs%2C%20CO%2080909,"1003 N Academy Blvd  Colorado Springs, CO","https://www.google.com/search?q=Gas+&+Grass+Academy+1003+N+Academy+Blvd++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-healing-canna-bijou/info,The Healing Canna - Bijou,https://www.google.com/maps?q=3692%20E%20Bijou%20St%2C%20Colorado%20Springs%2C%20CO%2080909,"3692 E Bijou St  Colorado Springs, CO","https://www.google.com/search?q=The+Healing+Canna+-+Bijou+3692+E+Bijou+St++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/hightops-cannabis-royer/info,Hightops Cannabis - Royer,https://www.google.com/maps?q=1022%20S%20Royer%20St%2C%20Colorado%20Springs%2C%20CO%2080903,"1022 S Royer St  Colorado Springs, CO","https://www.google.com/search?q=Hightops+Cannabis+-+Royer+1022+S+Royer+St++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/naturaleaf-s-tejon-st-med/info,Feel State South,https://www.google.com/maps?q=1004%20S%20Tejon%20St%2C%20Colorado%20Springs%2C%20CO%2080903,"1004 S Tejon St  Colorado Springs, CO","https://www.google.com/search?q=Feel+State+South+1004+S+Tejon+St++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/hightops-cannabis-powers/info,Hightops Cannabis - Powers,https://www.google.com/maps?q=2306%20N%20Powers%20Blvd%2C%20Colorado%20Springs%2C%20CO%2080915,"2306 N Powers Blvd  Colorado Springs, CO","https://www.google.com/search?q=Hightops+Cannabis+-+Powers+2306+N+Powers+Blvd++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/Lucky-Cat-Cannabis-Co/info,Lucky Cat Cannabis Co,https://www.google.com/maps?q=1428%20N%20Circle%20Dr%2C%20Colorado%20Springs%2C%20CO%2080909,"1428 N Circle Dr  Colorado Springs, CO","https://www.google.com/search?q=Lucky+Cat+Cannabis+Co+1428+N+Circle+Dr++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-healing-canna/info,The Healing Canna - West,https://www.google.com/maps?q=22%20S%20Chestnut%20St%2C%20Colorado%20Springs%2C%20CO%2080905,"22 S Chestnut St  Colorado Springs, CO","https://www.google.com/search?q=The+Healing+Canna+-+West+22+S+Chestnut+St++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/magnolia-road-log-lane/info,Magnolia Road (Colorado Springs),https://www.google.com/maps?q=2489%20S%20Academy%20Blvd%2C%20Colorado%20Springs%2C%20CO%2080916,"2489 S Academy Blvd  Colorado Springs, CO","https://www.google.com/search?q=Magnolia+Road+(Colorado+Springs)+2489+S+Academy+Blvd++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/native-roots-austin-bluffs/info,Native Roots Austin Bluffs,https://www.google.com/maps?q=3660%20Austin%20Bluffs%20Pkwy%2C%20Colorado%20Springs%2C%20CO%2080918,"3660 Austin Bluffs Pkwy  Colorado Springs, CO","https://www.google.com/search?q=Native+Roots+Austin+Bluffs+3660+Austin+Bluffs+Pkwy++Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/naturaleaf-north-med/info,Feel State North,https://www.google.com/maps?q=5875%20Lehman%20Dr%2C%20%23100%2C%20Colorado%20Springs%2C%20CO%2080918,"5875 Lehman Dr #100 Colorado Springs, CO","https://www.google.com/search?q=Feel+State+North+5875+Lehman+Dr+#100+Colorado+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-medicine-man-cortez/info,Mountain Annie's (Cortez),https://www.google.com/maps?q=310%20E%20Main%20St%2C%20Cortez%2C%20CO%2081321,"310 E Main St  Cortez, CO","https://www.google.com/search?q=Mountain+Annie's+(Cortez)+310+E+Main+St++Cortez,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-herbal-alternative/info,The Herbal Alternative,https://www.google.com/maps?q=1531%20Lebanon%20Rd%2C%20Cortez%2C%20CO%2081321,"1531 Lebanon Rd  Cortez, CO","https://www.google.com/search?q=The+Herbal+Alternative+1531+Lebanon+Rd++Cortez,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-mountain-cannabis-craig/info,Rocky Mountain Cannabis (Craig),https://www.google.com/maps?q=535%20Yampa%20Ave%2C%20Craig%2C%20CO%2081625,"535 Yampa Ave  Craig, CO","https://www.google.com/search?q=Rocky+Mountain+Cannabis+(Craig)+535+Yampa+Ave++Craig,+CO+phone+number",N/A
https://dutchie.com/dispensary/durango-organics-cortez/info,Durango Organics (Cortez),https://www.google.com/maps?q=1013%20E%20Main%20St%2C%20Cortez%2C%20CO%2081321,"1013 E Main St  Cortez, CO","https://www.google.com/search?q=Durango+Organics+(Cortez)+1013+E+Main+St++Cortez,+CO+phone+number",N/A
https://dutchie.com/dispensary/tumbleweed-dispensary-craig/info,Tumbleweed Dispensary - Craig,https://www.google.com/maps?q=316%20W%20Victory%20Way%2C%20Craig%2C%20CO%2081625,"316 W Victory Way  Craig, CO","https://www.google.com/search?q=Tumbleweed+Dispensary+-+Craig+316+W+Victory+Way++Craig,+CO+phone+number",N/A
https://dutchie.com/dispensary/native-roots-littleton/info,Native Roots Littleton,https://www.google.com/maps?q=7870%20W%20Quincy%20Ave%2C%20Littleton%2C%20CO%2080123,"7870 W Quincy Ave  Littleton, CO","https://www.google.com/search?q=Native+Roots+Littleton+7870+W+Quincy+Ave++Littleton,+CO+phone+number",N/A
https://dutchie.com/dispensary/tumbleweed-dispensary-avon/info,Tumbleweed Dispensary - De Beque,https://www.google.com/maps?q=2185%2045%201%2F2%20Rd%2C%20De%20Beque%2C%20CO%2081630,"2185 45 1/2 Rd  De Beque, CO","https://www.google.com/search?q=Tumbleweed+Dispensary+-+De+Beque+2185+45+1/2+Rd++De+Beque,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-mountain-cannabis-crested-butte/info,Rocky Mountain Cannabis (Crested Butte),https://www.google.com/maps?q=322%20Belleview%20Ave%2C%20101%2C%20Crested%20Butte%2C%20CO%2081224,"322 Belleview Ave 101 Crested Butte, CO","https://www.google.com/search?q=Rocky+Mountain+Cannabis+(Crested+Butte)+322+Belleview+Ave+101+Crested+Butte,+CO+phone+number",N/A
https://dutchie.com/dispensary/social-cannabis-golden/info,Social Cannabis - Golden,https://www.google.com/maps?q=17120%20W%20Colfax%20Ave%2C%20Golden%2C%20CO%2080401,"17120 W Colfax Ave  Golden, CO","https://www.google.com/search?q=Social+Cannabis+-+Golden+17120+W+Colfax+Ave++Golden,+CO+phone+number",N/A
https://dutchie.com/dispensary/durango-organics-crested-butte/info,Durango Organics (Crested Butte),https://www.google.com/maps?q=310%20Belleview%20Ave%2C%20Crested%20Butte%2C%20CO%2081224,"310 Belleview Ave  Crested Butte, CO","https://www.google.com/search?q=Durango+Organics+(Crested+Butte)+310+Belleview+Ave++Crested+Butte,+CO+phone+number",N/A
https://dutchie.com/dispensary/tumbleweed-dispensary-parachute/info,Tumbleweed Dispensary - Parachute,https://www.google.com/maps?q=150%20Columbine%20Ct%2C%20Parachute%2C%20CO%2081635,"150 Columbine Ct  Parachute, CO","https://www.google.com/search?q=Tumbleweed+Dispensary+-+Parachute+150+Columbine+Ct++Parachute,+CO+phone+number",N/A
https://dutchie.com/dispensary/outcrop-dispensary/info,Outcrop Dispensary,https://www.google.com/maps?q=18475%20W%20Colfax%20Ave%2C%20140a%2C%20Golden%2C%20CO%2080401,"18475 W Colfax Ave 140a Golden, CO","https://www.google.com/search?q=Outcrop+Dispensary+18475+W+Colfax+Ave+140a+Golden,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-mountain-high-durango/info,Rocky Mountain High - Durango,https://www.google.com/maps?q=120%20E%2036th%20St%2C%20Durango%2C%20CO%2081301,"120 E 36th St  Durango, CO","https://www.google.com/search?q=Rocky+Mountain+High+-+Durango+120+E+36th+St++Durango,+CO+phone+number",N/A
https://dutchie.com/dispensary/durango-organics-grandview/info,Durango Organics (Grandview),https://www.google.com/maps?q=37%20Co%20Rd%20232%2C%20Durango%2C%20CO%2081303,"37 Co Rd 232  Durango, CO","https://www.google.com/search?q=Durango+Organics+(Grandview)+37+Co+Rd+232++Durango,+CO+phone+number",N/A
https://dutchie.com/dispensary/sante/info,Sante`,https://www.google.com/maps?q=742%20Main%20Ave%2C%20Durango%2C%20CO%2081301,"742 Main Ave  Durango, CO","https://www.google.com/search?q=Sante`+742+Main+Ave++Durango,+CO+phone+number",N/A
https://dutchie.com/dispensary/tumbleweed-dispensary-eagle/info,Tumbleweed Dispensary - Eagle,https://www.google.com/maps?q=12%20Eagle%20Park%20E%20Dr%2C%20Eagle%2C%20CO%2081631,"12 Eagle Park E Dr  Eagle, CO","https://www.google.com/search?q=Tumbleweed+Dispensary+-+Eagle+12+Eagle+Park+E+Dr++Eagle,+CO+phone+number",N/A
https://dutchie.com/dispensary/tumbleweed-dispsensary-edwards/info,Tumbleweed Dispsensary Edwards,https://www.google.com/maps?q=57%20Edwards%20Access%20Rd%2C%20Edwards%2C%20CO%2081632,"57 Edwards Access Rd  Edwards, CO","https://www.google.com/search?q=Tumbleweed+Dispsensary+Edwards+57+Edwards+Access+Rd++Edwards,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-mountain-cannabis-dinosaur/info,Rocky Mountain Cannabis (Dinosaur),https://www.google.com/maps?q=420%20Brontosaurus%20Blvd%2C%20Dinosaur%2C%20CO%2081610,"420 Brontosaurus Blvd  Dinosaur, CO","https://www.google.com/search?q=Rocky+Mountain+Cannabis+(Dinosaur)+420+Brontosaurus+Blvd++Dinosaur,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-road-vail/info,Rocky Road - Vail,https://www.google.com/maps?q=40928%20US-6%2C%20Vail%2C%20CO%2081657,"40928 US-6  Vail, CO","https://www.google.com/search?q=Rocky+Road+-+Vail+40928+US-6++Vail,+CO+phone+number",N/A
https://dutchie.com/dispensary/mammoth-farms-durango/info,Mammoth Farms Dispensary (Durango),https://www.google.com/maps?q=927%20CO-3%2C%20Durango%2C%20CO%2081301,"927 CO-3  Durango, CO","https://www.google.com/search?q=Mammoth+Farms+Dispensary+(Durango)+927+CO-3++Durango,+CO+phone+number",N/A
https://dutchie.com/dispensary/durango-organics-suttle-st/info,Durango Organics (Suttle St),https://www.google.com/maps?q=72%20Suttle%20St%2C%20Durango%2C%20CO%2081303,"72 Suttle St  Durango, CO","https://www.google.com/search?q=Durango+Organics+(Suttle+St)+72+Suttle+St++Durango,+CO+phone+number",N/A
https://dutchie.com/dispensary/mountain-annies-durango/info,Mountain Annie's (Durango),https://www.google.com/maps?q=1644%20Co%20Rd%20203%2C%20Durango%2C%20CO%2081301,"1644 Co Rd 203  Durango, CO","https://www.google.com/search?q=Mountain+Annie's+(Durango)+1644+Co+Rd+203++Durango,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-green-house-durango1/info,The Green House (Durango),https://www.google.com/maps?q=730%20S%20Camino%20Del%20Rio%2C%20Durango%2C%20CO%2081301,"730 S Camino Del Rio  Durango, CO","https://www.google.com/search?q=The+Green+House+(Durango)+730+S+Camino+Del+Rio++Durango,+CO+phone+number",N/A
https://dutchie.com/dispensary/high-country-healing-eagle-vail/info,High Country Healing (Eagle - Vail),https://www.google.com/maps?q=40801%20US-6%2C%20Vail%2C%20CO%2081657,"40801 US-6  Vail, CO","https://www.google.com/search?q=High+Country+Healing+(Eagle+-+Vail)+40801+US-6++Vail,+CO+phone+number",N/A
https://dutchie.com/dispensary/native-roots-eagle-vail/info,Native Roots Eagle-Vail,https://www.google.com/maps?q=41290%20US-6%2C%20Vail%2C%20CO%2081657,"41290 US-6  Vail, CO","https://www.google.com/search?q=Native+Roots+Eagle-Vail+41290+US-6++Vail,+CO+phone+number",N/A
https://dutchie.com/dispensary/tumbleweed-frisco/info,Tumbleweed Dispensary - Frisco,https://www.google.com/maps?q=842%20N%20Summit%20Blvd%2C%20Frisco%2C%20CO%2080443,"842 N Summit Blvd  Frisco, CO","https://www.google.com/search?q=Tumbleweed+Dispensary+-+Frisco+842+N+Summit+Blvd++Frisco,+CO+phone+number",N/A
https://dutchie.com/dispensary/native-roots-frisco/info,Native Roots Frisco,https://www.google.com/maps?q=861%20N%20Summit%20Blvd%2C%20Frisco%2C%20CO%2080443,"861 N Summit Blvd  Frisco, CO","https://www.google.com/search?q=Native+Roots+Frisco+861+N+Summit+Blvd++Frisco,+CO+phone+number",N/A
https://dutchie.com/dispensary/native-roots-dillon/info,Native Roots Dillon,https://www.google.com/maps?q=850%20Little%20Beaver%20Trail%2C%20Silverthorne%2C%20CO%2080498,"850 Little Beaver Trail  Silverthorne, CO","https://www.google.com/search?q=Native+Roots+Dillon+850+Little+Beaver+Trail++Silverthorne,+CO+phone+number",N/A
https://dutchie.com/dispensary/igadi-tabernash-recreational/info,Igadi (Tabernash),https://www.google.com/maps?q=72399%20US-40%2C%20Tabernash%2C%20CO%2080478,"72399 US-40  Tabernash, CO","https://www.google.com/search?q=Igadi+(Tabernash)+72399+US-40++Tabernash,+CO+phone+number",N/A
https://dutchie.com/dispensary/igadi-granby/info,Igadi (Granby),https://www.google.com/maps?q=843%20W%20Agate%20Ave%2C%20Granby%2C%20CO%2080446,"843 W Agate Ave  Granby, CO","https://www.google.com/search?q=Igadi+(Granby)+843+W+Agate+Ave++Granby,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-mountain-cannabis-gunnison/info,Gunnison Cannabis,https://www.google.com/maps?q=901%20W%20New%20York%20Ave%2C%20Gunnison%2C%20CO%2081230,"901 W New York Ave  Gunnison, CO","https://www.google.com/search?q=Gunnison+Cannabis+901+W+New+York+Ave++Gunnison,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-mountain-cannabis-fraser/info,Rocky Mountain Cannabis (Fraser),https://www.google.com/maps?q=228%20Byers%20Ave%2C%20Fraser%2C%20CO%2080442,"228 Byers Ave  Fraser, CO","https://www.google.com/search?q=Rocky+Mountain+Cannabis+(Fraser)+228+Byers+Ave++Fraser,+CO+phone+number",N/A
https://dutchie.com/dispensary/paonia-purple1/info,Paonia Purple,https://www.google.com/maps?q=201%20Grand%20Ave%2C%20Paonia%2C%20CO%2081428,"201 Grand Ave  Paonia, CO","https://www.google.com/search?q=Paonia+Purple+201+Grand+Ave++Paonia,+CO+phone+number",N/A
https://dutchie.com/dispensary/better-green/info,Better Green,https://www.google.com/maps?q=514%20Bent%20Ave%2C%20Las%20Animas%2C%20CO%2081054,"514 Bent Ave  Las Animas, CO","https://www.google.com/search?q=Better+Green+514+Bent+Ave++Las+Animas,+CO+phone+number",N/A
https://dutchie.com/dispensary/dabbington/info,Magnolia Road - Log Lane Village,https://www.google.com/maps?q=206%20Elm%20St%2C%20Log%20Lane%20Village%2C%20CO%2080705,"206 Elm St  Log Lane Village, CO","https://www.google.com/search?q=Magnolia+Road+-+Log+Lane+Village+206+Elm+St++Log+Lane+Village,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-mountain-high-montrose/info,Rocky Mountain High - Montrose,https://www.google.com/maps?q=305%20Jody%20Ct%2C%20Montrose%2C%20CO%2081401,"305 Jody Ct  Montrose, CO","https://www.google.com/search?q=Rocky+Mountain+High+-+Montrose+305+Jody+Ct++Montrose,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-mountain-cannabis-naturita/info,Rocky Mountain Cannabis (Naturita),https://www.google.com/maps?q=138%20E%20Main%20St%2C%20Nucla%2C%20CO%2081424,"138 E Main St  Nucla, CO","https://www.google.com/search?q=Rocky+Mountain+Cannabis+(Naturita)+138+E+Main+St++Nucla,+CO+phone+number",N/A
https://dutchie.com/dispensary/naturita-green-room/info,Naturita Green Room,https://www.google.com/maps?q=340%20W%20Main%20St%2C%20Nucla%2C%20CO%2081424,"340 W Main St  Nucla, CO","https://www.google.com/search?q=Naturita+Green+Room+340+W+Main+St++Nucla,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-green-house-dispensary/info,The Green House (Pagosa Springs),https://www.google.com/maps?q=270%20E%20Pagosa%20St%2C%20Pagosa%20Springs%2C%20CO%2081147,"270 E Pagosa St  Pagosa Springs, CO","https://www.google.com/search?q=The+Green+House+(Pagosa+Springs)+270+E+Pagosa+St++Pagosa+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/pagosa-craft/info,Pagosa Craft,https://www.google.com/maps?q=127%20Goldmine%20Dr%2C%20Pagosa%20Springs%2C%20CO%2081147,"127 Goldmine Dr  Pagosa Springs, CO","https://www.google.com/search?q=Pagosa+Craft+127+Goldmine+Dr++Pagosa+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/pagosa-therapeutics1/info,Pagosa Therapeutics,https://www.google.com/maps?q=235%20Bastille%20Dr%2C%20Pagosa%20Springs%2C%20CO%2081147,"235 Bastille Dr  Pagosa Springs, CO","https://www.google.com/search?q=Pagosa+Therapeutics+235+Bastille+Dr++Pagosa+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-spot-420-pueblo-central/info,The Spot 420- Pueblo Central,https://www.google.com/maps?q=3504%20N%20Elizabeth%20St%2C%20Pueblo%2C%20CO%2081008,"3504 N Elizabeth St  Pueblo, CO","https://www.google.com/search?q=The+Spot+420-+Pueblo+Central+3504+N+Elizabeth+St++Pueblo,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-dispo-medical/info,The Dispo (Medical),https://www.google.com/maps?q=893%20E%20Enterprise%20Dr%2C%20Pueblo%20West%2C%20CO%2081007,"893 E Enterprise Dr  Pueblo West, CO","https://www.google.com/search?q=The+Dispo+(Medical)+893+E+Enterprise+Dr++Pueblo+West,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-dispo-recreational/info,The Dispo (Recreational),https://www.google.com/maps?q=893%20E%20Enterprise%20Dr%2C%20Pueblo%20West%2C%20CO%2081007,"893 E Enterprise Dr  Pueblo West, CO","https://www.google.com/search?q=The+Dispo+(Recreational)+893+E+Enterprise+Dr++Pueblo+West,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-404-dispensary/info,The 404 Dispensary,https://www.google.com/maps?q=404%20N%20Greenwood%20St%2C%20Pueblo%2C%20CO%2081003,"404 N Greenwood St  Pueblo, CO","https://www.google.com/search?q=The+404+Dispensary+404+N+Greenwood+St++Pueblo,+CO+phone+number",N/A
https://dutchie.com/dispensary/sticky-ickys/info,Sticky Icky's,https://www.google.com/maps?q=%20W%20State%20Hwy%2096%2C%20CO%20,"W State Hwy 96  , CO","https://www.google.com/search?q=Sticky+Icky's+W+State+Hwy+96++,+CO+phone+number",N/A
https://dutchie.com/dispensary/mountain-annies-ridgeway/info,Mountain Annie's (Ridgway),https://www.google.com/maps?q=157%20US-550%2C%20Ridgway%2C%20CO%2081432,"157 US-550  Ridgway, CO","https://www.google.com/search?q=Mountain+Annie's+(Ridgway)+157+US-550++Ridgway,+CO+phone+number",N/A
https://dutchie.com/dispensary/rocky-mountain-cannabis-ridgway/info,Rocky Mountain Cannabis (Ridgway),https://www.google.com/maps?q=153%20US-550%2C%20Ridgway%2C%20CO%2081432,"153 US-550  Ridgway, CO","https://www.google.com/search?q=Rocky+Mountain+Cannabis+(Ridgway)+153+US-550++Ridgway,+CO+phone+number",N/A
https://dutchie.com/dispensary/verde-silt-rec/info,Verde Natural Dablogic - Silt (Formerly HighQ),https://www.google.com/maps?q=730%20Main%20St%2C%20Silt%2C%20CO%2081652,"730 Main St  Silt, CO","https://www.google.com/search?q=Verde+Natural+Dablogic+-+Silt+(Formerly+HighQ)+730+Main+St++Silt,+CO+phone+number",N/A
https://dutchie.com/dispensary/the-dab-parachute/info,The Dab - Parachute,https://www.google.com/maps?q=393%20E%202nd%20St%2C%20Rifle%2C%20CO%2081650,"393 E 2nd St  Rifle, CO","https://www.google.com/search?q=The+Dab+-+Parachute+393+E+2nd+St++Rifle,+CO+phone+number",N/A
https://dutchie.com/dispensary/mountain-annies-silverton/info,Mountain Annie's (Silverton),https://www.google.com/maps?q=1330%20Greene%20St%2C%20Silverton%2C%20CO%2081433,"1330 Greene St  Silverton, CO","https://www.google.com/search?q=Mountain+Annie's+(Silverton)+1330+Greene+St++Silverton,+CO+phone+number",N/A
https://dutchie.com/dispensary/telluride-green-room/info,Telluride Green Room,https://www.google.com/maps?q=250%20S%20Fir%20St%2C%20Telluride%2C%20CO%2081435,"250 S Fir St  Telluride, CO","https://www.google.com/search?q=Telluride+Green+Room+250+S+Fir+St++Telluride,+CO+phone+number",N/A
https://dutchie.com/dispensary/golden-leaf-dispensary-medical/info,Golden Leaf Dispensary (Medical),https://www.google.com/maps?q=1755%20Lincoln%20Ave%2C%20Steamboat%20Springs%2C%20CO%2080487,"1755 Lincoln Ave  Steamboat Springs, CO","https://www.google.com/search?q=Golden+Leaf+Dispensary+(Medical)+1755+Lincoln+Ave++Steamboat+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/golden-leaf-dispensary/info,Golden Leaf Dispensary (Recreational),https://www.google.com/maps?q=1755%20Lincoln%20Ave%2C%20Steamboat%20Springs%2C%20CO%2080487,"1755 Lincoln Ave  Steamboat Springs, CO","https://www.google.com/search?q=Golden+Leaf+Dispensary+(Recreational)+1755+Lincoln+Ave++Steamboat+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/tumbleweed-dispensary-steamboat/info,Tumbleweed Dispensary- Steamboat,https://www.google.com/maps?q=2093%20Curve%20Plaza%2C%20Steamboat%20Springs%2C%20CO%2080487,"2093 Curve Plaza  Steamboat Springs, CO","https://www.google.com/search?q=Tumbleweed+Dispensary-+Steamboat+2093+Curve+Plaza++Steamboat+Springs,+CO+phone+number",N/A
https://dutchie.com/dispensary/sugarloaf-dispensary/info,Sugarloaf Dispensary,https://www.google.com/maps?q=411%20N%20Commercial%20St%2C%20Trinidad%2C%20CO%2081082,"411 N Commercial St  Trinidad, CO","https://www.google.com/search?q=Sugarloaf+Dispensary+411+N+Commercial+St++Trinidad,+CO+phone+number",N/A
